,year,month,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
45,2019,10,6367.176403770355,1054.2701977023362,298.1635820353102,20.93705220931396,349.595574993667,2.6877523607837697,382.8883638142118,50.33680258739328,11.465979193408229,63363.69850212856,20032.372360057285,2083.2824260964458,16310.433906729639,102.28821926521769,24835.321589979965
46,2019,11,6064.717825507703,860.9301368919683,272.9054078620224,16.258526705203618,266.0978976257979,2.564734507487289,303.1012995865565,39.230563640270034,8.723381778387346,51126.70592151173,18264.778931313955,1642.3605959617698,11102.56096558223,112.62274240640862,20004.382686247372
47,2019,12,6164.718223064489,1258.6577126890224,381.23770060508707,25.91421982119537,376.94228946150764,3.2141710242079826,471.35107475537615,51.04397367459286,11.644787133867167,82199.65041876203,25722.75021123251,2944.9607214956636,18990.688474382143,127.09739341953092,34414.15361823219
48,2020,1,6002.792874482157,799.828096325565,264.64921303698935,23.48307205446571,255.7454569572694,1.9713189945504508,253.98269001683119,61.74252498460359,10.593685160917765,48707.973401716314,17981.785513436484,2664.70699875717,10921.993689876568,78.73464268030068,17060.752556965792
49,2020,2,5730.503405517583,827.6958675338176,247.82831504889515,22.541039836066876,278.6946527494095,2.0785421162605986,275.89713172729057,49.612859381225626,9.669686852469773,54673.51623827652,18172.850201332833,2340.995231310699,13123.691088226296,90.26685874458828,20945.712858662093
50,2020,3,6357.4068951258005,537.78688606272,175.54620712942602,9.854299156180058,190.34740583894398,1.10712496202559,160.082714267123,1050.4678666266798,8.026031908289504,31751.676538030293,12368.730893850163,852.1784941116157,7752.201619909287,37.71978234905282,10740.845747810177
51,2020,4,3308.9004516792756,94.17662746136216,45.217906981392126,2.670825202869912,26.2320526801032,0.2962995637175087,13.61995972583983,1369.465660689514,2.6809246176642785,5272.9648859604085,3334.762049139711,204.76385284811622,847.0142698572926,12.656775210514166,873.7679389047753
52,2020,5,2008.2855619037075,84.80252753019505,41.680481541482536,4.351257922727697,22.455287589872878,0.5000373343644474,14.662740093747034,105.27977632403132,3.5874669685478104,4908.015199637011,2652.0157976326072,295.05308253383913,871.902636674351,27.45261763323464,1061.5910651629813
53,2020,6,2887.103095423532,190.03093100520806,82.19148547676453,14.210077778735085,55.06667388670452,1.261399580836478,37.16129829518095,9.141326875042656,4.302368908287353,10537.584706689153,4951.952813678752,1186.5040736236626,1969.684821168002,37.57634314453611,2391.866655074202
54,2020,7,4138.324258873559,336.9874019432295,129.0940681119319,27.066241261248514,106.55672863626958,2.1266560871709927,71.09010120018449,42.06522840580642,9.189103132472296,20710.759798790958,8884.716450647382,1991.997636497733,4254.064622749442,103.47398726730798,5476.507101629094
55,2020,8,4261.445182897056,315.0441971714497,114.38165271140501,26.64350002446872,110.05484377599348,1.710984617786255,62.170017494300154,68.37094566905812,9.175937126224168,17983.12911048465,7426.849942175974,1958.6568454266,4225.441069587924,60.28076724119654,4307.27321332568
56,2020,9,3452.099876527789,207.5221239571033,89.35159715592948,10.606108888810907,66.09980353302754,1.870052416435595,39.59580155229775,18.28932838661609,4.568459893498669,11533.363937538323,5516.684849774446,922.916923382522,2376.0450589174143,70.86085599452396,2646.8562494694174
57,2020,10,3857.325801938694,305.58958170303185,117.09621802067048,12.280172325247097,111.99655483398328,2.123953042802871,62.098067196602884,70.97166598481515,5.217610173752169,17323.63011852202,7642.128480531439,1191.4420947848441,3843.701094941766,76.2548794943129,4570.103568769661
58,2020,11,3965.0966462221068,296.5192795042665,119.44147877346106,8.584431521372172,108.65433154651758,1.75464408700716,57.99447641688674,22.40930179274584,5.606848353319555,16270.015849234816,7776.27500359052,790.1898850069473,3473.4738848853153,70.41092743507525,4159.666148316963
59,2020,12,3904.9819467340526,456.0729304505605,171.3507906996043,13.61729118982256,173.7616874518721,2.2268114754353605,95.11624934803817,41.80014889206021,5.587552275180928,25818.311298067412,10989.41475728023,1707.4219599778799,6535.234651090255,81.76906272938157,6504.470866989664
60,2021,1,3923.3301669021066,373.8656802351243,133.97340548491,14.135618806906832,149.02166895552597,2.0444888041968667,74.69309637075882,37.79809711386883,5.505007448190867,23009.927845183785,9080.614755658875,1835.476209392386,6536.998196957411,89.75242270426162,5467.086260470848
61,2021,2,3694.779831065166,506.64679248523794,162.36722924785008,36.44174558343454,204.0956035747831,2.052021359132156,101.11774002745837,197.34246178454768,6.633245944716683,31526.40141867706,11221.837363001658,4640.535531534604,8032.004520628975,76.45315717291183,7555.570846338907
